ship,stw,wind_speed,wind_direction,power_without_wing,power_with_wing,id
FR35-2-Handymax-v2-Opt,12,23,130,2982.99,2338.01,431971
FR35-2-Handymax-v2-Opt,12,23,135,2974.37,2436.59,431972
FR35-2-Handymax-v2-Opt,12,23,140,2967.73,2528.11,431973
FR35-2-Handymax-v2-Opt,12,23,145,2962.37,2609.94,431974
FR35-2-Handymax-v2-Opt,12,23,150,2957.57,2679.79,431975
FR35-2-Handymax-v2-Opt,12,23,155,2953.02,2735.84,431976
FR35-2-Handymax-v2-Opt,12,23,160,2948.42,2776.58,431977
FR35-2-Handymax-v2-Opt,12,23,165,2941.36,2801.72,431978
FR35-2-Handymax-v2-Opt,12,23,170,2929.42,2812.46,431979
FR35-2-Handymax-v2-Opt,12,23,175,2917.21,2814.12,431980
FR35-2-Handymax-v2-Opt,12,23,180,2911.49,2813.17,431981
FR35-2-Handymax-v2-Opt,12,23.5,0,3888.45,3888.45,431982
FR35-2-Handymax-v2-Opt,12,23.5,5,3917.06,3917.06,431983
FR35-2-Handymax-v2-Opt,12,23.5,10,3926.05,3926.05,431984
FR35-2-Handymax-v2-Opt,12,23.5,15,3918.03,3918.03,431985
FR35-2-Handymax-v2-Opt,12,23.5,20,3895.79,3895.79,431986
FR35-2-Handymax-v2-Opt,12,23.5,25,3862.35,3663.59,431987
FR35-2-Handymax-v2-Opt,12,23.5,30,3820.87,3520.25,431988
FR35-2-Handymax-v2-Opt,12,23.5,35,3774.7,3350.41,431989
FR35-2-Handymax-v2-Opt,12,23.5,40,3727.37,3163.65,431990
FR35-2-Handymax-v2-Opt,12,23.5,45,3683.03,2969.64,431991
FR35-2-Handymax-v2-Opt,12,23.5,50,3643.68,2774.51,431992
FR35-2-Handymax-v2-Opt,12,23.5,55,3605.42,2582.39,431993
FR35-2-Handymax-v2-Opt,12,23.5,60,3563.81,2397.38,431994
FR35-2-Handymax-v2-Opt,12,23.5,65,3515.07,2223.46,431995
FR35-2-Handymax-v2-Opt,12,23.5,70,3456.64,2064.57,431996
FR35-2-Handymax-v2-Opt,12,23.5,75,3391.44,1927.45,431997
FR35-2-Handymax-v2-Opt,12,23.5,80,3324.68,1819.6,431998
FR35-2-Handymax-v2-Opt,12,23.5,85,3261.12,1747.32,431999
FR35-2-Handymax-v2-Opt,12,23.5,90,3204.66,1714.96,432000
FR35-2-Handymax-v2-Opt,12,23.5,95,3156.09,1719.93,432001
FR35-2-Handymax-v2-Opt,12,23.5,100,3114.72,1756.26,432002
FR35-2-Handymax-v2-Opt,12,23.5,105,3079.8,1817.93,432003
FR35-2-Handymax-v2-Opt,12,23.5,110,3050.62,1899.03,432004
FR35-2-Handymax-v2-Opt,12,23.5,115,3026.68,1993.89,432005
FR35-2-Handymax-v2-Opt,12,23.5,120,3007.45,2097.15,432006
FR35-2-Handymax-v2-Opt,12,23.5,125,2992.38,2203.88,432007
FR35-2-Handymax-v2-Opt,12,23.5,130,2980.76,2309.93,432008
FR35-2-Handymax-v2-Opt,12,23.5,135,2971.84,2411.72,432009
FR35-2-Handymax-v2-Opt,12,23.5,140,2964.89,2506.08,432010
FR35-2-Handymax-v2-Opt,12,23.5,145,2959.16,2590.25,432011
FR35-2-Handymax-v2-Opt,12,23.5,150,2953.94,2661.89,432012
FR35-2-Handymax-v2-Opt,12,23.5,155,2948.95,2719.12,432013
FR35-2-Handymax-v2-Opt,12,23.5,160,2943.83,2760.4,432014
FR35-2-Handymax-v2-Opt,12,23.5,165,2935.79,2785.53,432015
FR35-2-Handymax-v2-Opt,12,23.5,170,2922.71,2795.93,432016
FR35-2-Handymax-v2-Opt,12,23.5,175,2909.68,2797.28,432017
FR35-2-Handymax-v2-Opt,12,23.5,180,2903.66,2796.2,432018
FR35-2-Handymax-v2-Opt,12,24,0,3913.77,3913.77,432019
FR35-2-Handymax-v2-Opt,12,24,5,3943.36,3943.36,432020
FR35-2-Handymax-v2-Opt,12,24,10,3952.58,3952.58,432021
FR35-2-Handymax-v2-Opt,12,24,15,3944.15,3944.15,432022
FR35-2-Handymax-v2-Opt,12,24,20,3921.03,3921.03,432023
FR35-2-Handymax-v2-Opt,12,24,25,3886.36,3886.36,432024
FR35-2-Handymax-v2-Opt,12,24,30,3843.46,3530.99,432025
FR35-2-Handymax-v2-Opt,12,24,35,3795.86,3354.32,432026
FR35-2-Handymax-v2-Opt,12,24,40,3747.3,3160.47,432027
FR35-2-Handymax-v2-Opt,12,24,45,3702.14,2959.24,432028
FR35-2-Handymax-v2-Opt,12,24,50,3662.08,2756.66,432029
FR35-2-Handymax-v2-Opt,12,24,55,3622.79,2556.99,432030
FR35-2-Handymax-v2-Opt,12,24,60,3579.64,2364.57,432031
FR35-2-Handymax-v2-Opt,12,24,65,3528.67,2183.59,432032
FR35-2-Handymax-v2-Opt,12,24,70,3467.47,2018.37,432033
FR35-2-Handymax-v2-Opt,12,24,75,3399.61,1876.32,432034
FR35-2-Handymax-v2-Opt,12,24,80,3330.52,1765.28,432035
FR35-2-Handymax-v2-Opt,12,24,85,3265.16,1691.87,432036
FR35-2-Handymax-v2-Opt,12,24,90,3207.43,1660.26,432037
FR35-2-Handymax-v2-Opt,12,24,95,3157.79,1667.01,432038
FR35-2-Handymax-v2-Opt,12,24,100,3115.5,1705.92,432039
FR35-2-Handymax-v2-Opt,12,24,105,3079.78,1770.76,432040
FR35-2-Handymax-v2-Opt,12,24,110,3049.95,1855.43,432041
FR35-2-Handymax-v2-Opt,12,24,115,3025.47,1954.06,432042
FR35-2-Handymax-v2-Opt,12,24,120,3005.82,2061.12,432043
FR35-2-Handymax-v2-Opt,12,24,125,2990.39,2171.55,432044
FR35-2-Handymax-v2-Opt,12,24,130,2978.45,2281.13,432045
FR35-2-Handymax-v2-Opt,12,24,135,2969.22,2386.16,432046
FR35-2-Handymax-v2-Opt,12,24,140,2961.93,2483.35,432047
FR35-2-Handymax-v2-Opt,12,24,145,2955.8,2569.89,432048
FR35-2-Handymax-v2-Opt,12,24,150,2950.13,2643.32,432049
FR35-2-Handymax-v2-Opt,12,24,155,2944.69,2701.7,432050
FR35-2-Handymax-v2-Opt,12,24,160,2938.99,2743.5,432051
FR35-2-Handymax-v2-Opt,12,24,165,2929.92,2768.6,432052
FR35-2-Handymax-v2-Opt,12,24,170,2915.69,2778.66,432053
FR35-2-Handymax-v2-Opt,12,24,175,2901.82,2779.69,432054
FR35-2-Handymax-v2-Opt,12,24,180,2895.48,2778.47,432055
FR35-2-Handymax-v2-Opt,12,24.5,0,3939.45,3939.45,432056
FR35-2-Handymax-v2-Opt,12,24.5,5,3970.03,3970.03,432057
FR35-2-Handymax-v2-Opt,12,24.5,10,3979.48,3979.48,432058
FR35-2-Handymax-v2-Opt,12,24.5,15,3970.64,3970.64,432059
FR35-2-Handymax-v2-Opt,12,24.5,20,3946.62,3946.62,432060
FR35-2-Handymax-v2-Opt,12,24.5,25,3910.69,3910.69,432061
FR35-2-Handymax-v2-Opt,12,24.5,30,3866.36,3866.36,432062
FR35-2-Handymax-v2-Opt,12,24.5,35,3817.31,3817.31,432063
FR35-2-Handymax-v2-Opt,12,24.5,40,3767.53,3157.27,432064
FR35-2-Handymax-v2-Opt,12,24.5,45,3721.57,2948.7,432065
FR35-2-Handymax-v2-Opt,12,24.5,50,3680.79,2738.51,432066
FR35-2-Handymax-v2-Opt,12,24.5,55,3640.43,2531.13,432067
FR35-2-Handymax-v2-Opt,12,24.5,60,3595.67,2331.13,432068
FR35-2-Handymax-v2-Opt,12,24.5,65,3542.39,2142.93,432069
FR35-2-Handymax-v2-Opt,12,24.5,70,3478.38,1971.28,432070
FR35-2-Handymax-v2-Opt,12,24.5,75,3407.83,1824.25,432071
FR35-2-Handymax-v2-Opt,12,24.5,80,3336.42,1710.04,432072
FR35-2-Handymax-v2-Opt,12,24.5,85,3269.3,1635.56,432073
FR35-2-Handymax-v2-Opt,12,24.5,90,3210.28,1604.71,432074
FR35-2-Handymax-v2-Opt,12,24.5,95,3159.54,1613.23,432075
FR35-2-Handymax-v2-Opt,12,24.5,100,3116.31,1654.73,432076
FR35-2-Handymax-v2-Opt,12,24.5,105,3079.79,1722.75,432077
FR35-2-Handymax-v2-Opt,12,24.5,110,3049.27,1811,432078
FR35-2-Handymax-v2-Opt,12,24.5,115,3024.25,1913.42,432079
FR35-2-Handymax-v2-Opt,12,24.5,120,3004.15,2024.3,432080
FR35-2-Handymax-v2-Opt,12,24.5,125,2988.35,2138.47,432081
FR35-2-Handymax-v2-Opt,12,24.5,130,2976.07,2251.6,432082
FR35-2-Handymax-v2-Opt,12,24.5,135,2966.5,2359.89,432083
FR35-2-Handymax-v2-Opt,12,24.5,140,2958.84,2459.94,432084
FR35-2-Handymax-v2-Opt,12,24.5,145,2952.29,2548.84,432085
FR35-2-Handymax-v2-Opt,12,24.5,150,2946.14,2624.05,432086
FR35-2-Handymax-v2-Opt,12,24.5,155,2940.23,2683.59,432087
FR35-2-Handymax-v2-Opt,12,24.5,160,2933.9,2725.89,432088
FR35-2-Handymax-v2-Opt,12,24.5,165,2923.75,2750.93,432089
FR35-2-Handymax-v2-Opt,12,24.5,170,2908.33,2760.65,432090
FR35-2-Handymax-v2-Opt,12,24.5,175,2893.62,2761.35,432091
FR35-2-Handymax-v2-Opt,12,24.5,180,2886.94,2759.98,432092
FR35-2-Handymax-v2-Opt,12,25,0,3965.48,3965.48,432093
FR35-2-Handymax-v2-Opt,12,25,5,3997.07,3997.07,432094
FR35-2-Handymax-v2-Opt,12,25,10,4006.75,4006.75,432095
FR35-2-Handymax-v2-Opt,12,25,15,3997.49,3997.49,432096
FR35-2-Handymax-v2-Opt,12,25,20,3972.55,3972.55,432097
FR35-2-Handymax-v2-Opt,12,25,25,3935.35,3935.35,432098
FR35-2-Handymax-v2-Opt,12,25,30,3889.56,3889.56,432099
FR35-2-Handymax-v2-Opt,12,25,35,3839.07,3839.07,432100
FR35-2-Handymax-v2-Opt,12,25,40,3788.07,3788.07,432101
FR35-2-Handymax-v2-Opt,12,25,45,3741.34,2938.02,432102
FR35-2-Handymax-v2-Opt,12,25,50,3699.8,2720.08,432103
FR35-2-Handymax-v2-Opt,12,25,55,3658.34,2504.81,432104
FR35-2-Handymax-v2-Opt,12,25,60,3611.92,2297.07,432105
FR35-2-Handymax-v2-Opt,12,25,65,3556.23,2101.49,432106
FR35-2-Handymax-v2-Opt,12,25,70,3489.37,1923.31,432107
FR35-2-Handymax-v2-Opt,12,25,75,3416.14,1771.26,432108
FR35-2-Handymax-v2-Opt,12,25,80,3342.4,1653.87,432109
FR35-2-Handymax-v2-Opt,12,25,85,3273.53,1578.4,432110
FR35-2-Handymax-v2-Opt,12,25,90,3213.21,1548.29,432111
FR35-2-Handymax-v2-Opt,12,25,95,3161.36,1558.59,432112
FR35-2-Handymax-v2-Opt,12,25,100,3117.16,1602.68,432113
FR35-2-Handymax-v2-Opt,12,25,105,3079.8,1673.9,432114
FR35-2-Handymax-v2-Opt,12,25,110,3048.6,1765.74,432115
FR35-2-Handymax-v2-Opt,12,25,115,3023,1871.98,432116
FR35-2-Handymax-v2-Opt,12,25,120,3002.45,1986.7,432117
FR35-2-Handymax-v2-Opt,12,25,125,2986.26,2104.62,432118
FR35-2-Handymax-v2-Opt,12,25,130,2973.61,2221.34,432119
FR35-2-Handymax-v2-Opt,12,25,135,2963.68,2332.9,432120
FR35-2-Handymax-v2-Opt,12,25,140,2955.63,2435.84,432121
FR35-2-Handymax-v2-Opt,12,25,145,2948.62,2527.1,432122
FR35-2-Handymax-v2-Opt,12,25,150,2941.98,2604.11,432123
FR35-2-Handymax-v2-Opt,12,25,155,2935.58,2664.77,432124
FR35-2-Handymax-v2-Opt,12,25,160,2928.57,2707.57,432125
FR35-2-Handymax-v2-Opt,12,25,165,2917.27,2732.52,432126
FR35-2-Handymax-v2-Opt,12,25,170,2900.66,2741.9,432127
FR35-2-Handymax-v2-Opt,12,25,175,2885.07,2742.26,432128
FR35-2-Handymax-v2-Opt,12,25,180,2878.06,2740.74,432129
FR35-2-Handymax-v2-Opt,12,25.5,0,3991.87,3991.87,432130
FR35-2-Handymax-v2-Opt,12,25.5,5,4024.49,4024.49,432131
FR35-2-Handymax-v2-Opt,12,25.5,10,4034.39,4034.39,432132
FR35-2-Handymax-v2-Opt,12,25.5,15,4024.71,4024.71,432133
FR35-2-Handymax-v2-Opt,12,25.5,20,3998.83,3998.83,432134
FR35-2-Handymax-v2-Opt,12,25.5,25,3960.34,3960.34,432135
FR35-2-Handymax-v2-Opt,12,25.5,30,3913.08,3913.08,432136
FR35-2-Handymax-v2-Opt,12,25.5,35,3861.13,3861.13,432137
FR35-2-Handymax-v2-Opt,12,25.5,40,3808.92,3808.92,432138
FR35-2-Handymax-v2-Opt,12,25.5,45,3761.42,3761.42,432139
FR35-2-Handymax-v2-Opt,12,25.5,50,3719.13,2701.36,432140
FR35-2-Handymax-v2-Opt,12,25.5,55,3676.52,2478.05,432141
FR35-2-Handymax-v2-Opt,12,25.5,60,3628.38,2262.39,432142
FR35-2-Handymax-v2-Opt,12,25.5,65,3570.2,2059.26,432143
FR35-2-Handymax-v2-Opt,12,25.5,70,3500.47,1874.48,432144
FR35-2-Handymax-v2-Opt,12,25.5,75,3424.52,1717.35,432145
FR35-2-Handymax-v2-Opt,12,25.5,80,3348.46,1596.81,432146
FR35-2-Handymax-v2-Opt,12,25.5,85,3277.87,1520.4,432147
FR35-2-Handymax-v2-Opt,12,25.5,90,3216.22,1491.02,432148
FR35-2-Handymax-v2-Opt,12,25.5,95,3163.22,1503.08,432149
FR35-2-Handymax-v2-Opt,12,25.5,100,3118.04,1549.77,432150
FR35-2-Handymax-v2-Opt,12,25.5,105,3079.83,1624.2,432151
FR35-2-Handymax-v2-Opt,12,25.5,110,3047.91,1719.66,432152
FR35-2-Handymax-v2-Opt,12,25.5,115,3021.74,1829.72,432153
FR35-2-Handymax-v2-Opt,12,25.5,120,3000.71,1948.3,432154
FR35-2-Handymax-v2-Opt,12,25.5,125,2984.1,2070.02,432155
FR35-2-Handymax-v2-Opt,12,25.5,130,2971.07,2190.35,432156
FR35-2-Handymax-v2-Opt,12,25.5,135,2960.75,2305.21,432157
FR35-2-Handymax-v2-Opt,12,25.5,140,2952.28,2411.04,432158
FR35-2-Handymax-v2-Opt,12,25.5,145,2944.8,2504.68,432159
FR35-2-Handymax-v2-Opt,12,25.5,150,2937.65,2583.48,432160
FR35-2-Handymax-v2-Opt,12,25.5,155,2930.73,2645.26,432161
FR35-2-Handymax-v2-Opt,12,25.5,160,2922.99,2688.53,432162
FR35-2-Handymax-v2-Opt,12,25.5,165,2910.5,2713.39,432163
FR35-2-Handymax-v2-Opt,12,25.5,170,2892.66,2722.4,432164
FR35-2-Handymax-v2-Opt,12,25.5,175,2876.18,2722.42,432165
FR35-2-Handymax-v2-Opt,12,25.5,180,2868.83,2720.74,432166
FR35-2-Handymax-v2-Opt,12,26,0,4018.61,4018.61,432167
FR35-2-Handymax-v2-Opt,12,26,5,4052.27,4052.27,432168
FR35-2-Handymax-v2-Opt,12,26,10,4062.4,4062.4,432169
FR35-2-Handymax-v2-Opt,12,26,15,4052.29,4052.29,432170
FR35-2-Handymax-v2-Opt,12,26,20,4025.45,4025.45,432171
FR35-2-Handymax-v2-Opt,12,26,25,3985.66,3985.66,432172
FR35-2-Handymax-v2-Opt,12,26,30,3936.92,3936.92,432173
FR35-2-Handymax-v2-Opt,12,26,35,3883.5,3883.5,432174
FR35-2-Handymax-v2-Opt,12,26,40,3830.09,3830.09,432175
FR35-2-Handymax-v2-Opt,12,26,45,3781.84,3781.84,432176
FR35-2-Handymax-v2-Opt,12,26,50,3738.76,2682.38,432177
FR35-2-Handymax-v2-Opt,12,26,55,3694.97,2450.84,432178
FR35-2-Handymax-v2-Opt,12,26,60,3645.04,2227.09,432179
FR35-2-Handymax-v2-Opt,12,26,65,3584.29,2016.27,432180
FR35-2-Handymax-v2-Opt,12,26,70,3511.66,1824.79,432181
FR35-2-Handymax-v2-Opt,12,26,75,3432.98,1662.55,432182
FR35-2-Handymax-v2-Opt,12,26,80,3354.61,1538.85,432183
FR35-2-Handymax-v2-Opt,12,26,85,3282.31,1461.56,432184
FR35-2-Handymax-v2-Opt,12,26,90,3219.31,1432.88,432185
FR35-2-Handymax-v2-Opt,12,26,95,3165.15,1446.71,432186
FR35-2-Handymax-v2-Opt,12,26,100,3118.96,1495.99,432187
FR35-2-Handymax-v2-Opt,12,26,105,3079.87,1573.64,432188
FR35-2-Handymax-v2-Opt,12,26,110,3047.23,1672.73,432189
FR35-2-Handymax-v2-Opt,12,26,115,3020.45,1786.65,432190
FR35-2-Handymax-v2-Opt,12,26,120,2998.93,1909.11,432191
FR35-2-Handymax-v2-Opt,12,26,125,2981.89,2034.65,432192
FR35-2-Handymax-v2-Opt,12,26,130,2968.46,2158.61,432193
FR35-2-Handymax-v2-Opt,12,26,135,2957.73,2276.81,432194
FR35-2-Handymax-v2-Opt,12,26,140,2948.81,2385.55,432195
FR35-2-Handymax-v2-Opt,12,26,145,2940.82,2481.58,432196
FR35-2-Handymax-v2-Opt,12,26,150,2933.13,2562.16,432197
FR35-2-Handymax-v2-Opt,12,26,155,2925.69,2625.04,432198
FR35-2-Handymax-v2-Opt,12,26,160,2917.16,2668.78,432199
FR35-2-Handymax-v2-Opt,12,26,165,2903.42,2693.52,432200
FR35-2-Handymax-v2-Opt,12,26,170,2884.34,2702.16,432201
FR35-2-Handymax-v2-Opt,12,26,175,2866.96,2701.83,432202
FR35-2-Handymax-v2-Opt,12,26,180,2859.26,2699.99,432203
FR35-2-Handymax-v2-Opt,12,26.5,0,4045.7,4045.7,432204
FR35-2-Handymax-v2-Opt,12,26.5,5,4080.42,4080.42,432205
FR35-2-Handymax-v2-Opt,12,26.5,10,4090.78,4090.78,432206
FR35-2-Handymax-v2-Opt,12,26.5,15,4080.23,4080.23,432207
FR35-2-Handymax-v2-Opt,12,26.5,20,4052.42,4052.42,432208
FR35-2-Handymax-v2-Opt,12,26.5,25,4011.31,4011.31,432209
FR35-2-Handymax-v2-Opt,12,26.5,30,3961.06,3961.06,432210
FR35-2-Handymax-v2-Opt,12,26.5,35,3906.17,3906.17,432211
FR35-2-Handymax-v2-Opt,12,26.5,40,3851.57,3851.57,432212
FR35-2-Handymax-v2-Opt,12,26.5,45,3802.58,3802.58,432213
FR35-2-Handymax-v2-Opt,12,26.5,50,3758.69,3758.69,432214
FR35-2-Handymax-v2-Opt,12,26.5,55,3713.69,2423.2,432215
FR35-2-Handymax-v2-Opt,12,26.5,60,3661.91,2191.2,432216
FR35-2-Handymax-v2-Opt,12,26.5,65,3598.51,1972.53,432217
FR35-2-Handymax-v2-Opt,12,26.5,70,3522.95,1774.25,432218
FR35-2-Handymax-v2-Opt,12,26.5,75,3441.54,1606.85,432219
FR35-2-Handymax-v2-Opt,12,26.5,80,3360.85,1480.01,432220
FR35-2-Handymax-v2-Opt,12,26.5,85,3286.85,1401.88,432221
FR35-2-Handymax-v2-Opt,12,26.5,90,3222.48,1373.88,432222
FR35-2-Handymax-v2-Opt,12,26.5,95,3167.13,1389.46,432223
FR35-2-Handymax-v2-Opt,12,26.5,100,3119.9,1441.34,432224
FR35-2-Handymax-v2-Opt,12,26.5,105,3079.93,1522.22,432225
FR35-2-Handymax-v2-Opt,12,26.5,110,3046.54,1624.97,432226
FR35-2-Handymax-v2-Opt,12,26.5,115,3019.14,1742.76,432227
FR35-2-Handymax-v2-Opt,12,26.5,120,2997.11,1869.12,432228
FR35-2-Handymax-v2-Opt,12,26.5,125,2979.63,1998.51,432229
FR35-2-Handymax-v2-Opt,12,26.5,130,2965.76,2126.14,432230
FR35-2-Handymax-v2-Opt,12,26.5,135,2954.6,2247.69,432231
FR35-2-Handymax-v2-Opt,12,26.5,140,2945.21,2359.36,432232
FR35-2-Handymax-v2-Opt,12,26.5,145,2936.68,2457.78,432233
FR35-2-Handymax-v2-Opt,12,26.5,150,2928.45,2540.15,432234
FR35-2-Handymax-v2-Opt,12,26.5,155,2920.44,2604.13,432235
FR35-2-Handymax-v2-Opt,12,26.5,160,2911.09,2648.32,432236
FR35-2-Handymax-v2-Opt,12,26.5,165,2896.05,2672.92,432237
FR35-2-Handymax-v2-Opt,12,26.5,170,2875.69,2681.19,432238
FR35-2-Handymax-v2-Opt,12,26.5,175,2857.39,2680.49,432239
FR35-2-Handymax-v2-Opt,12,26.5,180,2849.33,2678.49,432240
FR35-2-Handymax-v2-Opt,12,27,0,4073.15,4073.15,432241
FR35-2-Handymax-v2-Opt,12,27,5,4108.94,4108.94,432242
FR35-2-Handymax-v2-Opt,12,27,10,4119.54,4119.54,432243
FR35-2-Handymax-v2-Opt,12,27,15,4108.53,4108.53,432244
FR35-2-Handymax-v2-Opt,12,27,20,4079.74,4079.74,432245
FR35-2-Handymax-v2-Opt,12,27,25,4037.28,4037.28,432246
FR35-2-Handymax-v2-Opt,12,27,30,3985.51,3985.51,432247
FR35-2-Handymax-v2-Opt,12,27,35,3929.14,3929.14,432248
FR35-2-Handymax-v2-Opt,12,27,40,3873.37,3873.37,432249
FR35-2-Handymax-v2-Opt,12,27,45,3823.64,3823.64,432250
FR35-2-Handymax-v2-Opt,12,27,50,3778.93,3778.93,432251
FR35-2-Handymax-v2-Opt,12,27,55,3732.67,3732.67,432252
FR35-2-Handymax-v2-Opt,12,27,60,3678.98,2154.72,432253
FR35-2-Handymax-v2-Opt,12,27,65,3612.86,1928.05,432254
FR35-2-Handymax-v2-Opt,12,27,70,3534.35,1722.89,432255
FR35-2-Handymax-v2-Opt,12,27,75,3450.18,1550.27,432256
FR35-2-Handymax-v2-Opt,12,27,80,3367.19,1420.29,432257
FR35-2-Handymax-v2-Opt,12,27,85,3291.49,1341.34,432258
FR35-2-Handymax-v2-Opt,12,27,90,3225.72,1314.01,432259
FR35-2-Handymax-v2-Opt,12,27,95,3169.16,1331.34,432260
FR35-2-Handymax-v2-Opt,12,27,100,3120.88,1385.83,432261
FR35-2-Handymax-v2-Opt,12,27,105,3080,1469.95,432262
FR35-2-Handymax-v2-Opt,12,27,110,3045.84,1576.36,432263
FR35-2-Handymax-v2-Opt,12,27,115,3017.82,1698.04,432264
FR35-2-Handymax-v2-Opt,12,27,120,2995.26,1828.34,432265
FR35-2-Handymax-v2-Opt,12,27,125,2977.3,1961.61,432266
FR35-2-Handymax-v2-Opt,12,27,130,2962.98,2092.94,432267
FR35-2-Handymax-v2-Opt,12,27,135,2951.36,2217.86,432268
FR35-2-Handymax-v2-Opt,12,27,140,2941.48,2332.48,432269
FR35-2-Handymax-v2-Opt,12,27,145,2932.39,2433.3,432270
FR35-2-Handymax-v2-Opt,12,27,150,2923.58,2517.46,432271
FR35-2-Handymax-v2-Opt,12,27,155,2914.99,2582.51,432272
FR35-2-Handymax-v2-Opt,12,27,160,2904.75,2627.14,432273
FR35-2-Handymax-v2-Opt,12,27,165,2888.38,2651.59,432274
FR35-2-Handymax-v2-Opt,12,27,170,2866.72,2659.47,432275
FR35-2-Handymax-v2-Opt,12,27,175,2847.48,2658.4,432276
FR35-2-Handymax-v2-Opt,12,27,180,2839.06,2656.23,432277
FR35-2-Handymax-v2-Opt,12,27.5,0,4100.96,4100.96,432278
FR35-2-Handymax-v2-Opt,12,27.5,5,4137.83,4137.83,432279
FR35-2-Handymax-v2-Opt,12,27.5,10,4148.67,4148.67,432280
FR35-2-Handymax-v2-Opt,12,27.5,15,4137.19,4137.19,432281
FR35-2-Handymax-v2-Opt,12,27.5,20,4107.41,4107.41,432282
FR35-2-Handymax-v2-Opt,12,27.5,25,4063.58,4063.58,432283
FR35-2-Handymax-v2-Opt,12,27.5,30,4010.28,4010.28,432284
FR35-2-Handymax-v2-Opt,12,27.5,35,3952.42,3952.42,432285
FR35-2-Handymax-v2-Opt,12,27.5,40,3895.48,3895.48,432286
FR35-2-Handymax-v2-Opt,12,27.5,45,3845.04,3845.04,432287
FR35-2-Handymax-v2-Opt,12,27.5,50,3799.48,3799.48,432288
FR35-2-Handymax-v2-Opt,12,27.5,55,3751.92,3751.92,432289
FR35-2-Handymax-v2-Opt,12,27.5,60,3696.26,3696.26,432290
FR35-2-Handymax-v2-Opt,12,27.5,65,3627.36,1882.83,432291
FR35-2-Handymax-v2-Opt,12,27.5,70,3545.86,1670.7,432292
FR35-2-Handymax-v2-Opt,12,27.5,75,3458.92,1492.83,432293
FR35-2-Handymax-v2-Opt,12,27.5,80,3373.62,1359.72,432294
FR35-2-Handymax-v2-Opt,12,27.5,85,3296.23,1279.97,432295
FR35-2-Handymax-v2-Opt,12,27.5,90,3229.05,1253.28,432296
FR35-2-Handymax-v2-Opt,12,27.5,95,3171.25,1272.34,432297
FR35-2-Handymax-v2-Opt,12,27.5,100,3121.9,1329.44,432298
FR35-2-Handymax-v2-Opt,12,27.5,105,3080.08,1416.81,432299
FR35-2-Handymax-v2-Opt,12,27.5,110,3045.14,1526.91,432300
FR35-2-Handymax-v2-Opt,12,27.5,115,3016.47,1652.49,432301
FR35-2-Handymax-v2-Opt,12,27.5,120,2993.36,1786.75,432302
FR35-2-Handymax-v2-Opt,12,27.5,125,2974.91,1923.94,432303
FR35-2-Handymax-v2-Opt,12,27.5,130,2960.13,2058.99,432304
FR35-2-Handymax-v2-Opt,12,27.5,135,2948.02,2187.32,432305
FR35-2-Handymax-v2-Opt,12,27.5,140,2937.62,2304.9,432306
FR35-2-Handymax-v2-Opt,12,27.5,145,2927.94,2408.14,432307
FR35-2-Handymax-v2-Opt,12,27.5,150,2918.54,2494.08,432308
FR35-2-Handymax-v2-Opt,12,27.5,155,2909.33,2560.2,432309
FR35-2-Handymax-v2-Opt,12,27.5,160,2898.17,2605.25,432310
FR35-2-Handymax-v2-Opt,12,27.5,165,2880.42,2629.53,432311
FR35-2-Handymax-v2-Opt,12,27.5,170,2857.43,2637.01,432312
FR35-2-Handymax-v2-Opt,12,27.5,175,2837.23,2635.56,432313
FR35-2-Handymax-v2-Opt,12,27.5,180,2828.44,2633.22,432314
FR35-2-Handymax-v2-Opt,12,28,0,4129.11,4129.11,432315
FR35-2-Handymax-v2-Opt,12,28,5,4167.09,4167.09,432316
FR35-2-Handymax-v2-Opt,12,28,10,4178.16,4178.16,432317
FR35-2-Handymax-v2-Opt,12,28,15,4166.22,4166.22,432318
FR35-2-Handymax-v2-Opt,12,28,20,4135.42,4135.42,432319
FR35-2-Handymax-v2-Opt,12,28,25,4090.21,4090.21,432320
FR35-2-Handymax-v2-Opt,12,28,30,4035.36,4035.36,432321
FR35-2-Handymax-v2-Opt,12,28,35,3976,3976,432322
FR35-2-Handymax-v2-Opt,12,28,40,3917.92,3917.92,432323
FR35-2-Handymax-v2-Opt,12,28,45,3866.75,3866.75,432324
FR35-2-Handymax-v2-Opt,12,28,50,3820.33,3820.33,432325
FR35-2-Handymax-v2-Opt,12,28,55,3771.44,3771.44,432326
FR35-2-Handymax-v2-Opt,12,28,60,3713.74,3713.74,432327
FR35-2-Handymax-v2-Opt,12,28,65,3641.99,1836.9,432328
FR35-2-Handymax-v2-Opt,12,28,70,3557.48,1617.7,432329
FR35-2-Handymax-v2-Opt,12,28,75,3467.77,1434.53,432330
FR35-2-Handymax-v2-Opt,12,28,80,3380.17,1298.3,432331
FR35-2-Handymax-v2-Opt,12,28,85,3301.08,1217.74,432332
FR35-2-Handymax-v2-Opt,12,28,90,3232.45,1191.68,432333
FR35-2-Handymax-v2-Opt,12,28,95,3173.4,1212.47,432334
FR35-2-Handymax-v2-Opt,12,28,100,3122.94,1272.17,432335
FR35-2-Handymax-v2-Opt,12,28,105,3080.17,1362.81,432336
FR35-2-Handymax-v2-Opt,12,28,110,3044.44,1476.61,432337
